"","Species","confidence","ARU.ID","Date","start.min","start.sec","True.Positive"
"340","Hermit Thrush",0.407513648271561,"SMM08","2023-06-23",37,30,NA
"341","Hermit Thrush",0.750394761562347,"SMM08","2023-06-23",59,12,NA
"342","Hermit Thrush",0.683375298976898,"SMM08","2023-06-24",54,36,NA
"343","Hermit Thrush",0.460168987512589,"SMM08","2023-06-24",57,42,NA
"344","Hermit Thrush",0.332525491714478,"SMM08","2023-06-24",58,39,NA
"345","Hermit Thrush",0.379272699356079,"SMM08","2023-06-26",52,51,NA
"346","Hermit Thrush",0.593277752399445,"SMM11","2023-06-01",31,27,NA
"347","Hermit Thrush",0.462046414613724,"SMM11","2023-06-02",36,57,NA
"348","Hermit Thrush",0.44685286283493,"SMM11","2023-06-02",39,36,NA
"349","Hermit Thrush",0.588086307048798,"SMM11","2023-06-02",40,30,NA
"350","Hermit Thrush",0.931795060634613,"SMM11","2023-06-02",45,33,NA
"351","Hermit Thrush",0.333892643451691,"SMM11","2023-06-03",11,3,NA
"352","Hermit Thrush",0.314187198877335,"SMM11","2023-06-03",35,51,NA
"353","Hermit Thrush",0.645600855350494,"SMM11","2023-06-03",45,45,NA
"354","Hermit Thrush",0.435946136713028,"SMM11","2023-06-03",47,36,NA
"355","Hermit Thrush",0.717862010002136,"SMM11","2023-06-03",53,51,NA
"356","Hermit Thrush",0.368191540241241,"SMM11","2023-06-04",58,57,NA
"357","Hermit Thrush",0.865762293338776,"SMM11","2023-06-07",56,6,NA
"358","Hermit Thrush",0.448535025119781,"SMM11","2023-06-09",1,3,NA
"359","Hermit Thrush",0.319689571857452,"SMM11","2023-06-09",2,3,NA
"360","Hermit Thrush",0.509533166885376,"SMM11","2023-06-09",3,48,NA
"361","Hermit Thrush",0.477619051933289,"SMM11","2023-06-09",4,54,NA
"362","Hermit Thrush",0.671649932861328,"SMM11","2023-06-09",7,9,NA
"363","Hermit Thrush",0.411310702562332,"SMM11","2023-06-09",11,0,NA
"364","Hermit Thrush",0.466950237751007,"SMM11","2023-06-09",15,30,NA
"365","Hermit Thrush",0.403659820556641,"SMM11","2023-06-09",19,45,NA
"366","Hermit Thrush",0.532866597175598,"SMM11","2023-06-09",29,12,NA
"367","Hermit Thrush",0.411993056535721,"SMM11","2023-06-09",31,18,NA
"368","Hermit Thrush",0.453013747930527,"SMM11","2023-06-09",33,12,NA
"369","Hermit Thrush",0.937427759170532,"SMM11","2023-06-09",35,6,NA
"370","Hermit Thrush",0.662488698959351,"SMM11","2023-06-09",38,57,NA
"371","Hermit Thrush",0.838265955448151,"SMM11","2023-06-09",41,15,NA
"372","Hermit Thrush",0.483011305332184,"SMM11","2023-06-09",49,39,NA
"373","Hermit Thrush",0.499072134494781,"SMM11","2023-06-09",50,33,NA
"374","Hermit Thrush",0.314884424209595,"SMM11","2023-06-10",6,6,NA
"375","Hermit Thrush",0.966503858566284,"SMM11","2023-06-10",11,30,NA
"376","Hermit Thrush",0.330122381448746,"SMM11","2023-06-10",17,57,NA
"377","Hermit Thrush",0.579419553279877,"SMM11","2023-06-10",22,12,NA
"378","Hermit Thrush",0.763524055480957,"SMM11","2023-06-10",30,3,NA
"379","Hermit Thrush",0.708893895149231,"SMM11","2023-06-10",31,12,NA
"380","Hermit Thrush",0.751535773277283,"SMM11","2023-06-10",36,0,NA
"381","Hermit Thrush",0.485131978988647,"SMM11","2023-06-10",39,0,NA
"382","Hermit Thrush",0.472693294286728,"SMM11","2023-06-10",43,54,NA
"383","Hermit Thrush",0.319797039031982,"SMM11","2023-06-10",45,36,NA
"384","Hermit Thrush",0.687542378902435,"SMM11","2023-06-10",48,27,NA
"385","Hermit Thrush",0.466982364654541,"SMM11","2023-06-10",49,24,NA
"386","Hermit Thrush",0.694892644882202,"SMM11","2023-06-11",2,36,NA
"387","Hermit Thrush",0.628614068031311,"SMM11","2023-06-11",28,54,NA
"388","Hermit Thrush",0.712363719940186,"SMM11","2023-06-11",47,9,NA
"389","Hermit Thrush",0.400117218494415,"SMM11","2023-06-11",51,24,NA
"390","Hermit Thrush",0.447104275226593,"SMM11","2023-06-11",54,36,NA
"391","Hermit Thrush",0.440694063901901,"SMM11","2023-06-15",54,3,NA
"392","Hermit Thrush",0.970729887485504,"SMM14","2023-06-09",9,3,NA
"393","Hermit Thrush",0.502291083335876,"SMM14","2023-06-09",12,15,NA
"394","Hermit Thrush",0.491040378808975,"SMM14","2023-06-11",30,42,NA
"395","Hermit Thrush",0.544752061367035,"SMM14","2023-06-11",31,12,NA
"396","Hermit Thrush",0.563722193241119,"SMM14","2023-06-11",47,12,NA
"397","Hermit Thrush",0.807872116565704,"SMM14","2023-06-11",54,36,NA
"398","Hermit Thrush",0.912213444709778,"SMM14","2023-06-16",50,54,NA
"399","Hermit Thrush",0.343967705965042,"SMM14","2023-06-19",32,9,NA
"400","Hermit Thrush",0.334584623575211,"SMM16","2023-06-17",28,48,NA
"401","House Wren",0.552295863628387,"SMM01","2023-06-05",53,3,NA
"402","House Wren",0.371299803256989,"SMM01","2023-06-06",40,51,NA
"403","House Wren",0.435923397541046,"SMM01","2023-06-06",41,39,NA
"404","House Wren",0.497008919715881,"SMM01","2023-06-06",42,3,NA
"405","House Wren",0.617018461227417,"SMM01","2023-06-06",44,21,NA
"406","House Wren",0.416842073202133,"SMM01","2023-06-06",45,39,NA
"407","House Wren",0.470714300870895,"SMM01","2023-06-06",45,48,NA
"408","House Wren",0.373953580856323,"SMM01","2023-06-06",57,6,NA
"409","House Wren",0.364330381155014,"SMM01","2023-06-06",58,3,NA
"410","House Wren",0.630713760852814,"SMM01","2023-06-06",59,36,NA
"411","House Wren",0.453601062297821,"SMM01","2023-06-07",37,6,NA
"412","House Wren",0.453538089990616,"SMM01","2023-06-07",37,57,NA
"413","House Wren",0.495068222284317,"SMM01","2023-06-07",41,18,NA
"414","House Wren",0.40656104683876,"SMM01","2023-06-07",41,36,NA
"415","House Wren",0.443682253360748,"SMM01","2023-06-07",41,48,NA
"416","House Wren",0.62778377532959,"SMM01","2023-06-07",42,9,NA
"417","House Wren",0.536334693431854,"SMM01","2023-06-07",42,48,NA
"418","House Wren",0.47569665312767,"SMM01","2023-06-07",43,27,NA
"419","House Wren",0.800102114677429,"SMM01","2023-06-07",43,30,NA
"420","House Wren",0.532118678092957,"SMM01","2023-06-07",44,30,NA
"421","House Wren",0.527373492717743,"SMM01","2023-06-07",45,18,NA
"422","House Wren",0.391575515270233,"SMM01","2023-06-07",46,48,NA
"423","House Wren",0.430982798337936,"SMM01","2023-06-07",47,21,NA
"424","House Wren",0.595781803131104,"SMM01","2023-06-07",48,6,NA
"425","House Wren",0.35474020242691,"SMM01","2023-06-07",49,33,NA
"426","House Wren",0.460276037454605,"SMM01","2023-06-07",50,30,NA
"427","House Wren",0.473337680101395,"SMM01","2023-06-07",51,21,NA
"428","House Wren",0.452259361743927,"SMM01","2023-06-07",51,42,NA
"429","House Wren",0.485579192638397,"SMM01","2023-06-07",51,51,NA
"430","House Wren",0.401359111070633,"SMM01","2023-06-07",52,27,NA
"431","House Wren",0.428650498390198,"SMM01","2023-06-07",57,3,NA
"432","House Wren",0.509695708751678,"SMM01","2023-06-07",57,54,NA
"433","House Wren",0.373687893152237,"SMM01","2023-06-07",58,12,NA
"434","House Wren",0.323973029851913,"SMM01","2023-06-07",59,3,NA
"435","House Wren",0.433387726545334,"SMM02","2023-06-05",30,3,NA
"436","House Wren",0.486330628395081,"SMM02","2023-06-05",53,0,NA
"437","House Wren",0.307115852832794,"SMM02","2023-06-06",30,9,NA
"438","House Wren",0.359626919031143,"SMM02","2023-06-06",32,57,NA
"439","House Wren",0.304479658603668,"SMM02","2023-06-06",40,48,NA
"440","House Wren",0.394833385944366,"SMM02","2023-06-06",40,57,NA
"441","House Wren",0.426529377698898,"SMM02","2023-06-06",41,36,NA
"442","House Wren",0.384353995323181,"SMM02","2023-06-06",44,15,NA
"443","House Wren",0.462840855121613,"SMM02","2023-06-06",44,18,NA
"444","House Wren",0.315397888422012,"SMM02","2023-06-06",44,45,NA
"445","House Wren",0.30517166852951,"SMM02","2023-06-06",45,45,NA
"446","House Wren",0.344074964523315,"SMM02","2023-06-06",47,45,NA
"447","House Wren",0.305772453546524,"SMM02","2023-06-06",57,12,NA
"448","House Wren",0.704441487789154,"SMM02","2023-06-06",58,0,NA
"449","House Wren",0.336748003959656,"SMM02","2023-06-06",59,6,NA
"450","House Wren",0.457465648651123,"SMM02","2023-06-07",36,51,NA
"451","House Wren",0.477178543806076,"SMM02","2023-06-07",37,30,NA
"452","House Wren",0.3603335916996,"SMM02","2023-06-07",38,12,NA
"453","House Wren",0.383620917797089,"SMM02","2023-06-07",38,57,NA
"454","House Wren",0.432367473840714,"SMM02","2023-06-07",39,27,NA
"455","House Wren",0.525450050830841,"SMM02","2023-06-07",39,57,NA
"456","House Wren",0.464464098215103,"SMM02","2023-06-07",41,3,NA
"457","House Wren",0.68195503950119,"SMM02","2023-06-07",41,36,NA
"458","House Wren",0.61788547039032,"SMM02","2023-06-07",41,42,NA
"459","House Wren",0.308555245399475,"SMM02","2023-06-07",41,48,NA
"460","House Wren",0.769884586334229,"SMM02","2023-06-07",41,57,NA
"461","House Wren",0.399798601865768,"SMM02","2023-06-07",42,15,NA
"462","House Wren",0.312879651784897,"SMM02","2023-06-07",42,27,NA
"463","House Wren",0.694960832595825,"SMM02","2023-06-07",42,36,NA
"464","House Wren",0.463598281145096,"SMM02","2023-06-07",44,21,NA
"465","House Wren",0.512494623661041,"SMM02","2023-06-07",44,30,NA
"466","House Wren",0.670033931732178,"SMM02","2023-06-07",45,24,NA
"467","House Wren",0.435168445110321,"SMM02","2023-06-07",45,42,NA
"468","House Wren",0.764073431491852,"SMM02","2023-06-07",46,48,NA
"469","House Wren",0.316775679588318,"SMM02","2023-06-07",47,33,NA
"470","House Wren",0.640605747699738,"SMM02","2023-06-07",48,6,NA
"471","House Wren",0.312605261802673,"SMM02","2023-06-07",49,27,NA
"472","House Wren",0.502615809440613,"SMM02","2023-06-07",50,57,NA
"473","House Wren",0.312651932239532,"SMM02","2023-06-07",51,6,NA
"474","House Wren",0.342890053987503,"SMM02","2023-06-07",51,21,NA
"475","House Wren",0.346948146820068,"SMM02","2023-06-07",51,36,NA
"476","House Wren",0.446514457464218,"SMM02","2023-06-07",52,39,NA
"477","House Wren",0.472347497940063,"SMM02","2023-06-07",53,39,NA
"478","House Wren",0.313760817050934,"SMM02","2023-06-07",54,45,NA
"479","House Wren",0.471738457679749,"SMM02","2023-06-07",55,36,NA
"480","House Wren",0.320430010557175,"SMM02","2023-06-07",56,45,NA
"481","House Wren",0.635873258113861,"SMM02","2023-06-07",57,36,NA
"482","House Wren",0.303371429443359,"SMM02","2023-06-07",57,48,NA
"483","House Wren",0.384839355945587,"SMM02","2023-06-07",59,45,NA
"484","House Wren",0.336479395627975,"SMM02","2023-06-08",1,21,NA
"485","House Wren",0.58888041973114,"SMM02","2023-06-08",40,27,NA
"486","House Wren",0.518164694309235,"SMM14","2023-06-12",56,6,NA
"487","House Wren",0.554372310638428,"SMM16","2023-06-02",31,39,NA
"488","House Wren",0.369679659605026,"SMM16","2023-06-03",9,9,NA
"489","House Wren",0.454244405031204,"SMM16","2023-06-04",15,54,NA
"490","House Wren",0.324540466070175,"SMM16","2023-06-07",17,0,NA
"491","House Wren",0.359931617975235,"SMM16","2023-06-07",22,48,NA
"492","House Wren",0.381562322378159,"SMM16","2023-06-08",2,3,NA
"493","House Wren",0.311519235372543,"SMM16","2023-06-08",3,45,NA
"494","House Wren",0.406496524810791,"SMM16","2023-06-08",16,45,NA
"495","House Wren",0.536848962306976,"SMM16","2023-06-09",23,9,NA
"496","House Wren",0.590594172477722,"SMM16","2023-06-09",26,21,NA
"497","House Wren",0.425965398550034,"SMM16","2023-06-10",5,57,NA
"498","House Wren",0.315531343221664,"SMM16","2023-06-10",6,33,NA
"499","House Wren",0.310464560985565,"SMM16","2023-06-18",1,9,NA
"500","House Wren",0.464022904634476,"SMM16","2023-06-25",24,6,NA
"501","Ruby-crowned Kinglet",0.372385412454605,"SMM01","2023-06-02",32,3,NA
"502","Ruby-crowned Kinglet",0.925333976745605,"SMM01","2023-06-04",30,30,NA
"503","Ruby-crowned Kinglet",0.373542577028275,"SMM01","2023-06-04",31,18,NA
"504","Ruby-crowned Kinglet",0.607409775257111,"SMM01","2023-06-04",32,0,NA
"505","Ruby-crowned Kinglet",0.586118936538696,"SMM01","2023-06-05",32,57,NA
"506","Ruby-crowned Kinglet",0.360052794218063,"SMM01","2023-06-06",24,39,NA
"507","Ruby-crowned Kinglet",0.322123140096664,"SMM01","2023-06-06",28,42,NA
"508","Ruby-crowned Kinglet",0.412018120288849,"SMM01","2023-06-06",39,6,NA
"509","Ruby-crowned Kinglet",0.351178497076035,"SMM01","2023-06-06",39,15,NA
"510","Ruby-crowned Kinglet",0.634832084178925,"SMM01","2023-06-06",42,21,NA
"511","Ruby-crowned Kinglet",0.310482174158096,"SMM01","2023-06-06",53,18,NA
"512","Ruby-crowned Kinglet",0.303772866725922,"SMM01","2023-06-06",53,39,NA
"513","Ruby-crowned Kinglet",0.60910028219223,"SMM01","2023-06-06",54,3,NA
"514","Ruby-crowned Kinglet",0.816042840480804,"SMM01","2023-06-07",23,51,NA
"515","Ruby-crowned Kinglet",0.785087645053864,"SMM01","2023-06-07",43,33,NA
"516","Ruby-crowned Kinglet",0.469886898994446,"SMM01","2023-06-08",50,39,NA
"517","Ruby-crowned Kinglet",0.610465526580811,"SMM01","2023-06-09",47,39,NA
"518","Ruby-crowned Kinglet",0.496826171875,"SMM01","2023-06-09",49,3,NA
"519","Ruby-crowned Kinglet",0.410377711057663,"SMM01","2023-06-09",56,24,NA
"520","Ruby-crowned Kinglet",0.430459141731262,"SMM01","2023-06-10",36,51,NA
"521","Ruby-crowned Kinglet",0.65065336227417,"SMM01","2023-06-10",40,48,NA
"522","Ruby-crowned Kinglet",0.834905028343201,"SMM01","2023-06-10",41,12,NA
"523","Ruby-crowned Kinglet",0.73510867357254,"SMM01","2023-06-11",31,39,NA
"524","Ruby-crowned Kinglet",0.655294239521027,"SMM01","2023-06-11",47,12,NA
"525","Ruby-crowned Kinglet",0.572837352752686,"SMM01","2023-06-11",52,12,NA
"526","Ruby-crowned Kinglet",0.723040163516998,"SMM01","2023-06-17",37,9,NA
"527","Ruby-crowned Kinglet",0.765052139759064,"SMM01","2023-06-20",49,57,NA
"528","Ruby-crowned Kinglet",0.504781723022461,"SMM01","2023-06-21",40,54,NA
"529","Ruby-crowned Kinglet",0.428610801696777,"SMM01","2023-06-21",43,30,NA
"530","Ruby-crowned Kinglet",0.467802166938782,"SMM01","2023-06-24",37,45,NA
"531","Ruby-crowned Kinglet",0.618779063224792,"SMM01","2023-06-24",41,27,NA
"532","Ruby-crowned Kinglet",0.383149683475494,"SMM02","2023-06-01",33,3,NA
"533","Ruby-crowned Kinglet",0.651555240154266,"SMM02","2023-06-04",29,27,NA
"534","Ruby-crowned Kinglet",0.443398684263229,"SMM02","2023-06-04",31,12,NA
"535","Ruby-crowned Kinglet",0.453745007514954,"SMM02","2023-06-05",26,57,NA
"536","Ruby-crowned Kinglet",0.770621716976166,"SMM02","2023-06-05",27,39,NA
"537","Ruby-crowned Kinglet",0.88836258649826,"SMM02","2023-06-05",28,33,NA
"538","Ruby-crowned Kinglet",0.311761438846588,"SMM02","2023-06-05",59,21,NA
"539","Ruby-crowned Kinglet",0.461536973714828,"SMM02","2023-06-06",24,9,NA
"540","Ruby-crowned Kinglet",0.526789844036102,"SMM02","2023-06-06",29,3,NA
"541","Ruby-crowned Kinglet",0.43122261762619,"SMM02","2023-06-06",31,9,NA
"542","Ruby-crowned Kinglet",0.386499136686325,"SMM02","2023-06-06",31,18,NA
"543","Ruby-crowned Kinglet",0.389758706092834,"SMM02","2023-06-06",36,12,NA
"544","Ruby-crowned Kinglet",0.340143114328384,"SMM02","2023-06-06",39,48,NA
"545","Ruby-crowned Kinglet",0.805997014045715,"SMM02","2023-06-06",42,36,NA
"546","Ruby-crowned Kinglet",0.35807192325592,"SMM02","2023-06-06",43,6,NA
"547","Ruby-crowned Kinglet",0.694743156433105,"SMM02","2023-06-06",49,33,NA
"548","Ruby-crowned Kinglet",0.74933385848999,"SMM02","2023-06-06",53,36,NA
"549","Ruby-crowned Kinglet",0.311365067958832,"SMM02","2023-06-08",29,45,NA
"550","Ruby-crowned Kinglet",0.524529099464417,"SMM02","2023-06-08",37,36,NA
"551","Ruby-crowned Kinglet",0.410897612571716,"SMM02","2023-06-08",38,36,NA
"552","Ruby-crowned Kinglet",0.981379151344299,"SMM02","2023-06-08",49,15,NA
"553","Ruby-crowned Kinglet",0.701955854892731,"SMM02","2023-06-08",53,39,NA
"554","Ruby-crowned Kinglet",0.325808048248291,"SMM02","2023-06-09",26,30,NA
"555","Ruby-crowned Kinglet",0.737671196460724,"SMM02","2023-06-09",30,36,NA
"556","Ruby-crowned Kinglet",0.564624309539795,"SMM02","2023-06-09",40,39,NA
"557","Ruby-crowned Kinglet",0.374232083559036,"SMM02","2023-06-09",50,51,NA
"558","Ruby-crowned Kinglet",0.814068257808685,"SMM02","2023-06-09",57,33,NA
"559","Ruby-crowned Kinglet",0.93965345621109,"SMM02","2023-06-10",41,12,NA
"560","Ruby-crowned Kinglet",0.853171706199646,"SMM02","2023-06-11",47,12,NA
"561","Ruby-crowned Kinglet",0.87864089012146,"SMM02","2023-06-11",48,3,NA
"562","Ruby-crowned Kinglet",0.386086672544479,"SMM02","2023-06-13",23,12,NA
"563","Ruby-crowned Kinglet",0.362951576709747,"SMM02","2023-06-13",34,24,NA
"564","Ruby-crowned Kinglet",0.307524561882019,"SMM02","2023-06-15",34,9,NA
"565","Ruby-crowned Kinglet",0.366729646921158,"SMM02","2023-06-15",56,9,NA
"566","Ruby-crowned Kinglet",0.324023604393005,"SMM02","2023-06-15",59,54,NA
"567","Ruby-crowned Kinglet",0.402828067541122,"SMM02","2023-06-18",44,33,NA
"568","Ruby-crowned Kinglet",0.470730245113373,"SMM02","2023-06-20",52,54,NA
"569","Ruby-crowned Kinglet",0.817365944385529,"SMM02","2023-06-21",41,12,NA
"570","Ruby-crowned Kinglet",0.966214537620544,"SMM02","2023-06-21",42,12,NA
"571","Ruby-crowned Kinglet",0.861572444438934,"SMM02","2023-06-21",47,54,NA
"572","Ruby-crowned Kinglet",0.337628901004791,"SMM02","2023-06-22",34,33,NA
"573","Ruby-crowned Kinglet",0.574311912059784,"SMM02","2023-06-23",46,39,NA
"574","Ruby-crowned Kinglet",0.526316523551941,"SMM02","2023-06-24",39,12,NA
"575","Ruby-crowned Kinglet",0.456128984689713,"SMM02","2023-06-24",41,9,NA
"576","Ruby-crowned Kinglet",0.33293628692627,"SMM05","2023-06-02",32,18,NA
"577","Ruby-crowned Kinglet",0.403522491455078,"SMM05","2023-06-03",23,36,NA
"578","Ruby-crowned Kinglet",0.36643198132515,"SMM05","2023-06-03",23,57,NA
"579","Ruby-crowned Kinglet",0.455392777919769,"SMM05","2023-06-05",16,6,NA
"580","Ruby-crowned Kinglet",0.500218272209167,"SMM05","2023-06-05",18,45,NA
"581","Ruby-crowned Kinglet",0.335174769163132,"SMM05","2023-06-05",54,6,NA
"582","Ruby-crowned Kinglet",0.444506615400314,"SMM07","2023-06-22",53,54,NA
"583","Ruby-crowned Kinglet",0.356607675552368,"SMM07","2023-06-22",55,42,NA
"584","Ruby-crowned Kinglet",0.380411148071289,"SMM07","2023-06-22",57,51,NA
"585","Ruby-crowned Kinglet",0.456606268882751,"SMM07","2023-06-24",57,36,NA
"586","Ruby-crowned Kinglet",0.352826327085495,"SMM11","2023-06-02",18,3,NA
"587","Ruby-crowned Kinglet",0.959095597267151,"SMM11","2023-06-03",53,24,NA
"588","Ruby-crowned Kinglet",0.72308760881424,"SMM11","2023-06-04",23,15,NA
"589","Ruby-crowned Kinglet",0.725254118442535,"SMM11","2023-06-08",49,21,NA
"590","Ruby-crowned Kinglet",0.658575057983398,"SMM11","2023-06-09",59,48,NA
"591","Ruby-crowned Kinglet",0.939107716083527,"SMM11","2023-06-12",26,45,NA
"592","Ruby-crowned Kinglet",0.380545765161514,"SMM11","2023-06-12",43,51,NA
"593","Ruby-crowned Kinglet",0.804418504238129,"SMM11","2023-06-12",53,0,NA
"594","Ruby-crowned Kinglet",0.432579159736633,"SMM11","2023-06-12",54,30,NA
"595","Ruby-crowned Kinglet",0.392088979482651,"SMM11","2023-06-25",43,21,NA
"596","Ruby-crowned Kinglet",0.595245003700256,"SMM14","2023-06-01",56,3,NA
"597","Ruby-crowned Kinglet",0.637778997421265,"SMM14","2023-06-02",49,27,NA
"598","Ruby-crowned Kinglet",0.816877961158752,"SMM14","2023-06-02",51,3,NA
"599","Ruby-crowned Kinglet",0.413514256477356,"SMM14","2023-06-05",40,54,NA
"600","Ruby-crowned Kinglet",0.752935886383057,"SMM14","2023-06-08",59,9,NA
"601","Swainson's Thrush",0.333132535219193,"SMM01","2023-06-18",8,51,NA
"602","Swainson's Thrush",0.771516501903534,"SMM01","2023-06-18",9,18,NA
"603","Swainson's Thrush",0.452007085084915,"SMM01","2023-06-18",11,33,NA
"604","Swainson's Thrush",0.399080574512482,"SMM01","2023-06-18",11,51,NA
"605","Swainson's Thrush",0.509341537952423,"SMM01","2023-06-18",12,51,NA
"606","Swainson's Thrush",0.857447862625122,"SMM01","2023-06-18",13,36,NA
"607","Swainson's Thrush",0.919762670993805,"SMM01","2023-06-18",13,57,NA
"608","Swainson's Thrush",0.769570112228394,"SMM01","2023-06-18",14,48,NA
"609","Swainson's Thrush",0.733140528202057,"SMM01","2023-06-18",15,36,NA
"610","Swainson's Thrush",0.841943681240082,"SMM01","2023-06-18",15,42,NA
"611","Swainson's Thrush",0.802824854850769,"SMM01","2023-06-18",16,9,NA
"612","Swainson's Thrush",0.484365284442902,"SMM01","2023-06-18",16,36,NA
"613","Swainson's Thrush",0.597823917865753,"SMM01","2023-06-18",17,15,NA
"614","Swainson's Thrush",0.737957537174225,"SMM01","2023-06-18",18,9,NA
"615","Swainson's Thrush",0.515278518199921,"SMM01","2023-06-18",18,27,NA
"616","Swainson's Thrush",0.659688830375671,"SMM01","2023-06-18",20,45,NA
"617","Swainson's Thrush",0.584146440029144,"SMM01","2023-06-18",20,57,NA
"618","Swainson's Thrush",0.439646244049072,"SMM01","2023-06-18",21,15,NA
"619","Swainson's Thrush",0.485704362392426,"SMM01","2023-06-18",21,21,NA
"620","Swainson's Thrush",0.586966633796692,"SMM01","2023-06-18",22,21,NA
"621","Swainson's Thrush",0.380614906549454,"SMM01","2023-06-18",22,57,NA
"622","Swainson's Thrush",0.449471443891525,"SMM01","2023-06-18",23,3,NA
"623","Swainson's Thrush",0.621007680892944,"SMM01","2023-06-18",23,30,NA
"624","Swainson's Thrush",0.461950451135635,"SMM01","2023-06-18",25,0,NA
"625","Swainson's Thrush",0.539207518100739,"SMM01","2023-06-18",25,45,NA
"626","Swainson's Thrush",0.660849273204803,"SMM01","2023-06-18",26,27,NA
"627","Swainson's Thrush",0.888245463371277,"SMM01","2023-06-18",26,33,NA
"628","Swainson's Thrush",0.906970262527466,"SMM01","2023-06-18",26,57,NA
"629","Swainson's Thrush",0.381549119949341,"SMM01","2023-06-18",27,36,NA
"630","Swainson's Thrush",0.431997835636139,"SMM01","2023-06-18",27,42,NA
"631","Swainson's Thrush",0.661756575107574,"SMM01","2023-06-18",27,54,NA
"632","Swainson's Thrush",0.855417490005493,"SMM01","2023-06-18",28,6,NA
"633","Swainson's Thrush",0.815710306167603,"SMM01","2023-06-18",28,18,NA
"634","Swainson's Thrush",0.532445192337036,"SMM01","2023-06-18",29,12,NA
"635","Swainson's Thrush",0.369967639446259,"SMM01","2023-06-18",29,18,NA
"636","Swainson's Thrush",0.86051344871521,"SMM01","2023-06-18",29,24,NA
"637","Swainson's Thrush",0.95311713218689,"SMM01","2023-06-18",29,33,NA
"638","Swainson's Thrush",0.360545754432678,"SMM01","2023-06-18",30,36,NA
"639","Swainson's Thrush",0.746757388114929,"SMM01","2023-06-18",30,42,NA
"640","Swainson's Thrush",0.665922284126282,"SMM01","2023-06-18",31,3,NA
"641","Swainson's Thrush",0.6033895611763,"SMM01","2023-06-18",31,27,NA
"642","Swainson's Thrush",0.660981833934784,"SMM01","2023-06-18",31,33,NA
"643","Swainson's Thrush",0.69410502910614,"SMM01","2023-06-18",32,15,NA
"644","Swainson's Thrush",0.377392113208771,"SMM01","2023-06-18",32,39,NA
"645","Swainson's Thrush",0.392310619354248,"SMM01","2023-06-18",32,51,NA
"646","Swainson's Thrush",0.321146368980408,"SMM01","2023-06-18",38,39,NA
"647","Swainson's Thrush",0.354027450084686,"SMM01","2023-06-18",40,36,NA
"648","Swainson's Thrush",0.672569096088409,"SMM01","2023-06-18",41,39,NA
"649","Swainson's Thrush",0.303027153015137,"SMM01","2023-06-18",41,42,NA
"650","Swainson's Thrush",0.31726598739624,"SMM01","2023-06-18",44,21,NA
"651","Swainson's Thrush",0.488178312778473,"SMM01","2023-06-18",44,45,NA
"652","Swainson's Thrush",0.33833509683609,"SMM01","2023-06-18",54,57,NA
"653","Swainson's Thrush",0.434921979904175,"SMM01","2023-06-18",55,24,NA
"654","Swainson's Thrush",0.855741441249847,"SMM01","2023-06-18",58,42,NA
"655","Swainson's Thrush",0.643622756004333,"SMM02","2023-06-02",14,45,NA
"656","Swainson's Thrush",0.667913317680359,"SMM02","2023-06-02",15,12,NA
"657","Swainson's Thrush",0.59709769487381,"SMM02","2023-06-18",7,27,NA
"658","Swainson's Thrush",0.407425612211227,"SMM02","2023-06-18",7,42,NA
"659","Swainson's Thrush",0.800710558891296,"SMM02","2023-06-18",13,51,NA
"660","Swainson's Thrush",0.845395684242249,"SMM02","2023-06-18",15,15,NA
"661","Swainson's Thrush",0.671720385551453,"SMM02","2023-06-18",15,42,NA
"662","Swainson's Thrush",0.662013292312622,"SMM02","2023-06-18",16,3,NA
"663","Swainson's Thrush",0.913962960243225,"SMM02","2023-06-18",16,45,NA
"664","Swainson's Thrush",0.588554739952087,"SMM02","2023-06-18",17,9,NA
"665","Swainson's Thrush",0.638987362384796,"SMM02","2023-06-18",17,18,NA
"666","Swainson's Thrush",0.333223581314087,"SMM02","2023-06-18",17,24,NA
"667","Swainson's Thrush",0.858497142791748,"SMM02","2023-06-18",17,54,NA
"668","Swainson's Thrush",0.800174474716187,"SMM02","2023-06-18",19,0,NA
"669","Swainson's Thrush",0.515006363391876,"SMM02","2023-06-18",19,45,NA
"670","Swainson's Thrush",0.627802789211273,"SMM02","2023-06-18",20,48,NA
"671","Swainson's Thrush",0.779946446418762,"SMM02","2023-06-18",21,6,NA
"672","Swainson's Thrush",0.687288403511047,"SMM02","2023-06-18",24,21,NA
"673","Swainson's Thrush",0.865335047245026,"SMM02","2023-06-18",25,48,NA
"674","Swainson's Thrush",0.870301783084869,"SMM02","2023-06-18",26,0,NA
"675","Swainson's Thrush",0.935248970985413,"SMM02","2023-06-18",27,0,NA
"676","Swainson's Thrush",0.64219206571579,"SMM02","2023-06-18",27,21,NA
"677","Swainson's Thrush",0.33217990398407,"SMM02","2023-06-18",28,45,NA
"678","Swainson's Thrush",0.336108595132828,"SMM02","2023-06-18",30,18,NA
"679","Swainson's Thrush",0.905474841594696,"SMM02","2023-06-18",30,27,NA
"680","Swainson's Thrush",0.394609540700912,"SMM02","2023-06-18",30,54,NA
"681","Swainson's Thrush",0.785976648330688,"SMM02","2023-06-18",32,27,NA
"682","Swainson's Thrush",0.782392978668213,"SMM02","2023-06-18",32,42,NA
"683","Swainson's Thrush",0.349919229745865,"SMM02","2023-06-18",36,21,NA
