"","start.min","start.sec","common_name","confidence","ARU.ID","ARU.Name","Date"
"7109",0,57,"Worm-eating Warbler",0.108850076794624,"66998","UF3-1",2024-05-23
"7110",0,0,"Worm-eating Warbler",0.18956732749939,"66998","UF3-1",2024-05-23
"7111",0,0,"Kentucky Warbler",0.115021571516991,"66998","UF3-1",2024-05-23
"7112",0,0,"Swainson's Warbler",0.0739467516541481,"66998","UF3-1",2024-05-23
"7113",0,0,"Barred Owl",0.0618081204593182,"66998","UF3-1",2024-05-23
"7114",0,0,"Acadian Flycatcher",0.0604350119829178,"66998","UF3-1",2024-05-23
"7115",0,3,"Worm-eating Warbler",0.299909323453903,"66998","UF3-1",2024-05-23
"7116",0,3,"Kentucky Warbler",0.233830094337463,"66998","UF3-1",2024-05-23
"7117",0,3,"Swainson's Warbler",0.0972915589809418,"66998","UF3-1",2024-05-23
"7118",0,3,"Acadian Flycatcher",0.0518322922289371,"66998","UF3-1",2024-05-23
"7119",0,6,"Kentucky Warbler",0.133379861712456,"66998","UF3-1",2024-05-23
"7120",0,6,"Worm-eating Warbler",0.0773453488945961,"66998","UF3-1",2024-05-23
"7121",0,6,"Eastern Wood-Pewee",0.0697447955608368,"66998","UF3-1",2024-05-23
"7122",0,6,"Acadian Flycatcher",0.0548157393932343,"66998","UF3-1",2024-05-23
"7123",0,6,"Scarlet Tanager",0.0544355772435665,"66998","UF3-1",2024-05-23
"7124",0,9,"Scarlet Tanager",0.12387203425169,"66998","UF3-1",2024-05-23
"7125",0,9,"Red-eyed Vireo",0.0934385657310486,"66998","UF3-1",2024-05-23
"7126",0,9,"Kentucky Warbler",0.0820804834365845,"66998","UF3-1",2024-05-23
"7127",0,9,"Acadian Flycatcher",0.0623455159366131,"66998","UF3-1",2024-05-23
"7128",0,9,"Worm-eating Warbler",0.0520578101277351,"66998","UF3-1",2024-05-23
"7129",0,12,"Worm-eating Warbler",0.235582321882248,"66998","UF3-1",2024-05-23
"7130",0,12,"Kentucky Warbler",0.134831890463829,"66998","UF3-1",2024-05-23
"7131",0,12,"Acadian Flycatcher",0.0790209174156189,"66998","UF3-1",2024-05-23
"7132",0,12,"Red-eyed Vireo",0.0775652304291725,"66998","UF3-1",2024-05-23
"7133",0,12,"Barred Owl",0.0560158342123032,"66998","UF3-1",2024-05-23
"7134",0,12,"Scarlet Tanager",0.0556854233145714,"66998","UF3-1",2024-05-23
"7135",0,15,"Worm-eating Warbler",0.138382956385612,"66998","UF3-1",2024-05-23
"7136",0,15,"Kentucky Warbler",0.110360398888588,"66998","UF3-1",2024-05-23
"7137",0,15,"Acadian Flycatcher",0.105474784970284,"66998","UF3-1",2024-05-23
"7138",0,15,"Barred Owl",0.0729817971587181,"66998","UF3-1",2024-05-23
"7139",0,15,"Swainson's Warbler",0.0712345242500305,"66998","UF3-1",2024-05-23
"7140",0,18,"Kentucky Warbler",0.180391177535057,"66998","UF3-1",2024-05-23
"7141",0,18,"Worm-eating Warbler",0.0935687720775604,"66998","UF3-1",2024-05-23
"7142",0,18,"Acadian Flycatcher",0.0903468504548073,"66998","UF3-1",2024-05-23
"7143",0,18,"Red-eyed Vireo",0.0854715257883072,"66998","UF3-1",2024-05-23
"7144",0,18,"Eastern Wood-Pewee",0.0632492750883102,"66998","UF3-1",2024-05-23
"7145",0,18,"Scarlet Tanager",0.0604894831776619,"66998","UF3-1",2024-05-23
"7146",0,21,"Worm-eating Warbler",0.801184713840485,"66998","UF3-1",2024-05-23
"7147",0,21,"Barred Owl",0.101074494421482,"66998","UF3-1",2024-05-23
"7148",0,21,"Kentucky Warbler",0.0862095355987549,"66998","UF3-1",2024-05-23
"7149",0,21,"Acadian Flycatcher",0.0707155913114548,"66998","UF3-1",2024-05-23
"7150",0,21,"Swainson's Warbler",0.0654200538992882,"66998","UF3-1",2024-05-23
"7151",0,21,"Northern Parula",0.0558461919426918,"66998","UF3-1",2024-05-23
"7152",0,24,"Scarlet Tanager",0.138980701565742,"66998","UF3-1",2024-05-23
"7153",0,24,"Kentucky Warbler",0.118495002388954,"66998","UF3-1",2024-05-23
"7154",0,24,"Worm-eating Warbler",0.104162499308586,"66998","UF3-1",2024-05-23
"7155",0,24,"Red-eyed Vireo",0.0932936668395996,"66998","UF3-1",2024-05-23
"7156",0,24,"Yellow-throated Vireo",0.0856684818863869,"66998","UF3-1",2024-05-23
"7157",0,24,"Acadian Flycatcher",0.0574430376291275,"66998","UF3-1",2024-05-23
"7158",0,24,"Swainson's Warbler",0.0564217567443848,"66998","UF3-1",2024-05-23
"7159",0,27,"Worm-eating Warbler",0.154163405299187,"66998","UF3-1",2024-05-23
"7160",0,27,"Kentucky Warbler",0.103925853967667,"66998","UF3-1",2024-05-23
"7161",0,27,"Scarlet Tanager",0.0914759412407875,"66998","UF3-1",2024-05-23
"7162",0,27,"Acadian Flycatcher",0.0775824561715126,"66998","UF3-1",2024-05-23
"7163",0,27,"Swainson's Warbler",0.0592058189213276,"66998","UF3-1",2024-05-23
"7164",0,27,"Hooded Warbler",0.0538852922618389,"66998","UF3-1",2024-05-23
"7165",0,30,"Kentucky Warbler",0.227251216769218,"66998","UF3-1",2024-05-23
"7166",0,30,"Acadian Flycatcher",0.131732508540154,"66998","UF3-1",2024-05-23
"7167",0,30,"Great Crested Flycatcher",0.10805581510067,"66998","UF3-1",2024-05-23
"7168",0,30,"Worm-eating Warbler",0.0980456918478012,"66998","UF3-1",2024-05-23
"7169",0,30,"Swainson's Warbler",0.0915258452296257,"66998","UF3-1",2024-05-23
"7170",0,33,"Kentucky Warbler",0.211647838354111,"66998","UF3-1",2024-05-23
"7171",0,33,"Swainson's Warbler",0.168647304177284,"66998","UF3-1",2024-05-23
"7172",0,33,"Worm-eating Warbler",0.136257261037827,"66998","UF3-1",2024-05-23
"7173",0,33,"Acadian Flycatcher",0.0759618803858757,"66998","UF3-1",2024-05-23
"7174",0,33,"Hooded Warbler",0.0528318658471107,"66998","UF3-1",2024-05-23
"7175",0,36,"Kentucky Warbler",0.103745609521866,"66998","UF3-1",2024-05-23
"7176",0,36,"Indigo Bunting",0.0814347118139267,"66998","UF3-1",2024-05-23
"7177",0,36,"Worm-eating Warbler",0.059849176555872,"66998","UF3-1",2024-05-23
"7178",0,39,"Kentucky Warbler",0.184288501739502,"66998","UF3-1",2024-05-23
"7179",0,39,"Swainson's Warbler",0.151812165975571,"66998","UF3-1",2024-05-23
"7180",0,39,"Worm-eating Warbler",0.144954055547714,"66998","UF3-1",2024-05-23
"7181",0,39,"Acadian Flycatcher",0.135834529995918,"66998","UF3-1",2024-05-23
"7182",0,39,"Scarlet Tanager",0.073238767683506,"66998","UF3-1",2024-05-23
"7183",0,39,"Hooded Warbler",0.0640703216195107,"66998","UF3-1",2024-05-23
"7184",0,42,"Kentucky Warbler",0.266963601112366,"66998","UF3-1",2024-05-23
"7185",0,42,"Worm-eating Warbler",0.156514003872871,"66998","UF3-1",2024-05-23
"7186",0,42,"Acadian Flycatcher",0.105330131947994,"66998","UF3-1",2024-05-23
"7187",0,42,"Swainson's Warbler",0.104733511805534,"66998","UF3-1",2024-05-23
"7188",0,42,"Hooded Warbler",0.0925941467285156,"66998","UF3-1",2024-05-23
"7189",0,42,"Scarlet Tanager",0.0767841786146164,"66998","UF3-1",2024-05-23
"7190",0,42,"Great Crested Flycatcher",0.0761258527636528,"66998","UF3-1",2024-05-23
"7191",0,42,"Red-eyed Vireo",0.0512871481478214,"66998","UF3-1",2024-05-23
"7192",0,45,"Kentucky Warbler",0.177523106336594,"66998","UF3-1",2024-05-23
"7193",0,45,"Worm-eating Warbler",0.0923741459846497,"66998","UF3-1",2024-05-23
"7194",0,45,"Scarlet Tanager",0.0891315191984177,"66998","UF3-1",2024-05-23
"7195",0,45,"Acadian Flycatcher",0.0668297484517097,"66998","UF3-1",2024-05-23
"7196",0,45,"Swainson's Warbler",0.0535801723599434,"66998","UF3-1",2024-05-23
"7197",0,48,"Worm-eating Warbler",0.149115458130836,"66998","UF3-1",2024-05-23
"7198",0,48,"Kentucky Warbler",0.138006210327148,"66998","UF3-1",2024-05-23
"7199",0,48,"Swainson's Warbler",0.107484675943851,"66998","UF3-1",2024-05-23
"7200",0,48,"Acadian Flycatcher",0.0838829427957535,"66998","UF3-1",2024-05-23
"7201",0,48,"Hooded Warbler",0.0643269717693329,"66998","UF3-1",2024-05-23
"7202",0,51,"Great Crested Flycatcher",0.30454894900322,"66998","UF3-1",2024-05-23
"7203",0,51,"Kentucky Warbler",0.207446858286858,"66998","UF3-1",2024-05-23
"7204",0,51,"Swainson's Warbler",0.118332728743553,"66998","UF3-1",2024-05-23
"7205",0,51,"Worm-eating Warbler",0.105127200484276,"66998","UF3-1",2024-05-23
"7206",0,51,"Acadian Flycatcher",0.0874965041875839,"66998","UF3-1",2024-05-23
"7207",0,54,"Kentucky Warbler",0.136497989296913,"66998","UF3-1",2024-05-23
"7208",0,54,"Red-eyed Vireo",0.100646309554577,"66998","UF3-1",2024-05-23
"7209",0,54,"Acadian Flycatcher",0.076228603720665,"66998","UF3-1",2024-05-23
"7210",0,54,"Worm-eating Warbler",0.0713399201631546,"66998","UF3-1",2024-05-23
"7211",0,54,"Scarlet Tanager",0.0526148900389671,"66998","UF3-1",2024-05-23
"7212",0,57,"Kentucky Warbler",0.17754952609539,"66998","UF3-1",2024-05-23
"7213",0,57,"Worm-eating Warbler",0.170325115323067,"66998","UF3-1",2024-05-23
"7214",0,57,"Hooded Warbler",0.060854509472847,"66998","UF3-1",2024-05-23
"7215",0,0,"Swainson's Warbler",0.210452705621719,"66998","UF3-1",2024-05-23
"7216",0,0,"Kentucky Warbler",0.162105903029442,"66998","UF3-1",2024-05-23
"7217",0,0,"Worm-eating Warbler",0.128251686692238,"66998","UF3-1",2024-05-23
"7218",0,0,"Acadian Flycatcher",0.104982919991016,"66998","UF3-1",2024-05-23
"7219",0,0,"Yellow-throated Warbler",0.0669412314891815,"66998","UF3-1",2024-05-23
"7220",0,0,"Prothonotary Warbler",0.0645087957382202,"66998","UF3-1",2024-05-23
"7221",0,3,"Kentucky Warbler",0.0950126424431801,"66998","UF3-1",2024-05-23
"7222",0,3,"Acadian Flycatcher",0.0756148844957352,"66998","UF3-1",2024-05-23
"7223",0,3,"Worm-eating Warbler",0.070560947060585,"66998","UF3-1",2024-05-23
"7224",0,3,"Scarlet Tanager",0.0590677820146084,"66998","UF3-1",2024-05-23
"7225",0,3,"Swainson's Warbler",0.0510677807033062,"66998","UF3-1",2024-05-23
"7226",0,6,"Acadian Flycatcher",0.107336193323135,"66998","UF3-1",2024-05-23
"7227",0,6,"Kentucky Warbler",0.0853380411863327,"66998","UF3-1",2024-05-23
"7228",0,6,"Swainson's Warbler",0.0555900782346725,"66998","UF3-1",2024-05-23
"7229",0,9,"Kentucky Warbler",0.102290473878384,"66998","UF3-1",2024-05-23
"7230",0,9,"Swainson's Warbler",0.0971763730049133,"66998","UF3-1",2024-05-23
"7231",0,9,"Worm-eating Warbler",0.068622425198555,"66998","UF3-1",2024-05-23
"7232",0,9,"Acadian Flycatcher",0.0613635964691639,"66998","UF3-1",2024-05-23
"7233",0,12,"Worm-eating Warbler",0.115512624382973,"66998","UF3-1",2024-05-23
"7234",0,12,"Kentucky Warbler",0.112065978348255,"66998","UF3-1",2024-05-23
"7235",0,12,"Acadian Flycatcher",0.0958303809165955,"66998","UF3-1",2024-05-23
"7236",0,12,"Swainson's Warbler",0.0723004415631294,"66998","UF3-1",2024-05-23
"7237",0,15,"Kentucky Warbler",0.13775934278965,"66998","UF3-1",2024-05-23
"7238",0,15,"Worm-eating Warbler",0.0920062437653542,"66998","UF3-1",2024-05-23
"7239",0,15,"Scarlet Tanager",0.0911460891366005,"66998","UF3-1",2024-05-23
"7240",0,15,"Red-eyed Vireo",0.0693632513284683,"66998","UF3-1",2024-05-23
"7241",0,15,"Acadian Flycatcher",0.066307045519352,"66998","UF3-1",2024-05-23
"7242",0,15,"Eastern Wood-Pewee",0.0515674836933613,"66998","UF3-1",2024-05-23
"7243",0,18,"Kentucky Warbler",0.109973654150963,"66998","UF3-1",2024-05-23
"7244",0,18,"Red-eyed Vireo",0.0760478377342224,"66998","UF3-1",2024-05-23
"7245",0,18,"Worm-eating Warbler",0.0746817514300346,"66998","UF3-1",2024-05-23
"7246",0,18,"Acadian Flycatcher",0.054660402238369,"66998","UF3-1",2024-05-23
"7247",0,21,"Swainson's Warbler",0.118201538920403,"66998","UF3-1",2024-05-23
"7248",0,21,"Kentucky Warbler",0.0870177522301674,"66998","UF3-1",2024-05-23
"7249",0,21,"Barred Owl",0.0858569219708443,"66998","UF3-1",2024-05-23
"7250",0,21,"Worm-eating Warbler",0.073878325521946,"66998","UF3-1",2024-05-23
"7251",0,21,"Red-eyed Vireo",0.0680060833692551,"66998","UF3-1",2024-05-23
"7252",0,21,"Acadian Flycatcher",0.0617868527770042,"66998","UF3-1",2024-05-23
"7253",0,21,"Pileated Woodpecker",0.0588881447911263,"66998","UF3-1",2024-05-23
"7254",0,24,"Worm-eating Warbler",0.147284358739853,"66998","UF3-1",2024-05-23
"7255",0,24,"Kentucky Warbler",0.144135698676109,"66998","UF3-1",2024-05-23
"7256",0,24,"Acadian Flycatcher",0.0962329804897308,"66998","UF3-1",2024-05-23
"7257",0,24,"Red-eyed Vireo",0.0635154247283936,"66998","UF3-1",2024-05-23
"7258",0,24,"Eastern Wood-Pewee",0.0541690737009048,"66998","UF3-1",2024-05-23
"7259",0,27,"Kentucky Warbler",0.108810424804688,"66998","UF3-1",2024-05-23
"7260",0,27,"Acadian Flycatcher",0.0992221236228943,"66998","UF3-1",2024-05-23
"7261",0,27,"Worm-eating Warbler",0.086201399564743,"66998","UF3-1",2024-05-23
"7262",0,27,"Swainson's Warbler",0.0639601424336433,"66998","UF3-1",2024-05-23
"7263",0,27,"Eastern Wood-Pewee",0.0587098896503448,"66998","UF3-1",2024-05-23
"7264",0,30,"Kentucky Warbler",0.209915161132812,"66998","UF3-1",2024-05-23
"7265",0,30,"Worm-eating Warbler",0.112065218389034,"66998","UF3-1",2024-05-23
"7266",0,30,"Red-eyed Vireo",0.0992357060313225,"66998","UF3-1",2024-05-23
"7267",0,30,"Swainson's Warbler",0.0896419063210487,"66998","UF3-1",2024-05-23
"7268",0,30,"Scarlet Tanager",0.0653179958462715,"66998","UF3-1",2024-05-23
"7269",0,33,"Kentucky Warbler",0.241680100560188,"66998","UF3-1",2024-05-23
"7270",0,33,"Worm-eating Warbler",0.174786224961281,"66998","UF3-1",2024-05-23
"7271",0,33,"Acadian Flycatcher",0.114164456725121,"66998","UF3-1",2024-05-23
"7272",0,33,"Swainson's Warbler",0.111659184098244,"66998","UF3-1",2024-05-23
"7273",0,33,"Hooded Warbler",0.0690645352005959,"66998","UF3-1",2024-05-23
"7274",0,33,"Eastern Wood-Pewee",0.056792177259922,"66998","UF3-1",2024-05-23
"7275",0,33,"Red-eyed Vireo",0.0561018139123917,"66998","UF3-1",2024-05-23
"7276",0,36,"Kentucky Warbler",0.13226330280304,"66998","UF3-1",2024-05-23
"7277",0,36,"Worm-eating Warbler",0.11382058262825,"66998","UF3-1",2024-05-23
"7278",0,36,"Red-eyed Vireo",0.11063139885664,"66998","UF3-1",2024-05-23
"7279",0,36,"Swainson's Warbler",0.0797644481062889,"66998","UF3-1",2024-05-23
"7280",0,36,"Hooded Warbler",0.0604753196239471,"66998","UF3-1",2024-05-23
"7281",0,39,"Kentucky Warbler",0.289474248886108,"66998","UF3-1",2024-05-23
"7282",0,39,"Worm-eating Warbler",0.133187606930733,"66998","UF3-1",2024-05-23
"7283",0,39,"Red-eyed Vireo",0.12359181791544,"66998","UF3-1",2024-05-23
"7284",0,39,"Acadian Flycatcher",0.119093298912048,"66998","UF3-1",2024-05-23
"7285",0,39,"Swainson's Warbler",0.110181339085102,"66998","UF3-1",2024-05-23
"7286",0,39,"Scarlet Tanager",0.0759429633617401,"66998","UF3-1",2024-05-23
"7287",0,39,"Hooded Warbler",0.0593833774328232,"66998","UF3-1",2024-05-23
"7288",0,39,"Eastern Wood-Pewee",0.0522737987339497,"66998","UF3-1",2024-05-23
"7289",0,42,"Kentucky Warbler",0.191028743982315,"66998","UF3-1",2024-05-23
"7290",0,42,"Worm-eating Warbler",0.121565096080303,"66998","UF3-1",2024-05-23
"7291",0,42,"Acadian Flycatcher",0.0750274881720543,"66998","UF3-1",2024-05-23
"7292",0,42,"Red-eyed Vireo",0.0656960904598236,"66998","UF3-1",2024-05-23
"7293",0,42,"Swainson's Warbler",0.0587895251810551,"66998","UF3-1",2024-05-23
"7294",0,45,"Red-eyed Vireo",0.125900939106941,"66998","UF3-1",2024-05-23
"7295",0,45,"Worm-eating Warbler",0.119597598910332,"66998","UF3-1",2024-05-23
"7296",0,45,"Swainson's Warbler",0.115940056741238,"66998","UF3-1",2024-05-23
"7297",0,45,"Kentucky Warbler",0.112883381545544,"66998","UF3-1",2024-05-23
"7298",0,45,"Acadian Flycatcher",0.0808387622237206,"66998","UF3-1",2024-05-23
"7299",0,45,"Hooded Warbler",0.0711458623409271,"66998","UF3-1",2024-05-23
"7300",0,45,"Eastern Wood-Pewee",0.0649100691080093,"66998","UF3-1",2024-05-23
"7301",0,48,"Red-eyed Vireo",0.269710391759872,"66998","UF3-1",2024-05-23
"7302",0,48,"Kentucky Warbler",0.17960450053215,"66998","UF3-1",2024-05-23
"7303",0,48,"Worm-eating Warbler",0.123830705881119,"66998","UF3-1",2024-05-23
"7304",0,48,"Acadian Flycatcher",0.0954505279660225,"66998","UF3-1",2024-05-23
"7305",0,48,"Swainson's Warbler",0.0922892838716507,"66998","UF3-1",2024-05-23
"7306",0,48,"Hooded Warbler",0.0669299438595772,"66998","UF3-1",2024-05-23
"7307",0,51,"Kentucky Warbler",0.173776254057884,"66998","UF3-1",2024-05-23
"7308",0,51,"Worm-eating Warbler",0.0918593257665634,"66998","UF3-1",2024-05-23
"7309",0,51,"Acadian Flycatcher",0.0888666883111,"66998","UF3-1",2024-05-23
"7310",0,51,"Red-eyed Vireo",0.0860812962055206,"66998","UF3-1",2024-05-23
"7311",0,51,"Swainson's Warbler",0.0785553157329559,"66998","UF3-1",2024-05-23
"7312",0,51,"Yellow-throated Vireo",0.0500537790358067,"66998","UF3-1",2024-05-23
"7313",0,54,"Kentucky Warbler",0.178670093417168,"66998","UF3-1",2024-05-23
"7314",0,54,"Red-eyed Vireo",0.117438450455666,"66998","UF3-1",2024-05-23
"7315",0,54,"Swainson's Warbler",0.0997517853975296,"66998","UF3-1",2024-05-23
"7316",0,54,"Worm-eating Warbler",0.0948787406086922,"66998","UF3-1",2024-05-23
"7317",0,54,"Acadian Flycatcher",0.065267987549305,"66998","UF3-1",2024-05-23
"7318",0,57,"Kentucky Warbler",0.119627557694912,"66998","UF3-1",2024-05-23
"7319",0,57,"Worm-eating Warbler",0.117412902414799,"66998","UF3-1",2024-05-23
"7320",0,57,"Swainson's Warbler",0.09640933573246,"66998","UF3-1",2024-05-23
"7321",0,57,"Scarlet Tanager",0.0913002789020538,"66998","UF3-1",2024-05-23
"7322",0,57,"Acadian Flycatcher",0.0683820396661758,"66998","UF3-1",2024-05-23
"7323",0,57,"Red-eyed Vireo",0.0563576370477676,"66998","UF3-1",2024-05-23
"7324",0,57,"Hooded Warbler",0.0533434115350246,"66998","UF3-1",2024-05-23
"7325",0,0,"Red-eyed Vireo",0.125009983778,"66998","UF3-1",2024-05-23
"7326",0,0,"Worm-eating Warbler",0.0781679004430771,"66998","UF3-1",2024-05-23
"7327",0,3,"Kentucky Warbler",0.141116499900818,"66998","UF3-1",2024-05-23
"7328",0,3,"Worm-eating Warbler",0.10388895124197,"66998","UF3-1",2024-05-23
"7329",0,3,"Hooded Warbler",0.0696592330932617,"66998","UF3-1",2024-05-23
"7330",0,3,"Swainson's Warbler",0.0694045573472977,"66998","UF3-1",2024-05-23
"7331",0,3,"Yellow-throated Vireo",0.058157067745924,"66998","UF3-1",2024-05-23
"7332",0,3,"Barred Owl",0.0544928796589375,"66998","UF3-1",2024-05-23
"7333",0,6,"Worm-eating Warbler",0.229415521025658,"66998","UF3-1",2024-05-23
"7334",0,6,"Kentucky Warbler",0.18334886431694,"66998","UF3-1",2024-05-23
"7335",0,6,"Red-eyed Vireo",0.126809656620026,"66998","UF3-1",2024-05-23
"7336",0,6,"Hooded Warbler",0.0946009755134583,"66998","UF3-1",2024-05-23
"7337",0,6,"Swainson's Warbler",0.0922233238816261,"66998","UF3-1",2024-05-23
"7338",0,6,"Acadian Flycatcher",0.0803849622607231,"66998","UF3-1",2024-05-23
"7339",0,9,"Worm-eating Warbler",0.317336320877075,"66998","UF3-1",2024-05-23
"7340",0,9,"Kentucky Warbler",0.120277374982834,"66998","UF3-1",2024-05-23
"7341",0,9,"Swainson's Warbler",0.0686775371432304,"66998","UF3-1",2024-05-23
"7342",0,9,"Acadian Flycatcher",0.0514639168977737,"66998","UF3-1",2024-05-23
"7343",0,9,"Barred Owl",0.0504846498370171,"66998","UF3-1",2024-05-23
"7344",0,12,"Worm-eating Warbler",0.08903568983078,"66998","UF3-1",2024-05-23
"7345",0,12,"Acadian Flycatcher",0.0805960595607758,"66998","UF3-1",2024-05-23
"7346",0,12,"Kentucky Warbler",0.0668793842196465,"66998","UF3-1",2024-05-23
"7347",0,12,"Red-eyed Vireo",0.0529510974884033,"66998","UF3-1",2024-05-23
"7348",0,15,"Red-eyed Vireo",0.141815096139908,"66998","UF3-1",2024-05-23
"7349",0,15,"Worm-eating Warbler",0.113410353660583,"66998","UF3-1",2024-05-23
"7350",0,15,"Kentucky Warbler",0.0732628777623177,"66998","UF3-1",2024-05-23
"7351",0,15,"Swainson's Warbler",0.0691495463252068,"66998","UF3-1",2024-05-23
"7352",0,15,"Hooded Warbler",0.0660228133201599,"66998","UF3-1",2024-05-23
"7353",0,15,"Acadian Flycatcher",0.0612686313688755,"66998","UF3-1",2024-05-23
"7354",0,18,"Red-eyed Vireo",0.135018318891525,"66998","UF3-1",2024-05-23
"7355",0,18,"Worm-eating Warbler",0.118278630077839,"66998","UF3-1",2024-05-23
"7356",0,18,"Swainson's Warbler",0.118019819259644,"66998","UF3-1",2024-05-23
"7357",0,18,"Kentucky Warbler",0.103622771799564,"66998","UF3-1",2024-05-23
"7358",0,18,"Acadian Flycatcher",0.0917908847332001,"66998","UF3-1",2024-05-23
"7359",0,21,"Kentucky Warbler",0.132707148790359,"66998","UF3-1",2024-05-23
"7360",0,21,"Worm-eating Warbler",0.113183297216892,"66998","UF3-1",2024-05-23
"7361",0,21,"Eastern Wood-Pewee",0.0723826438188553,"66998","UF3-1",2024-05-23
"7362",0,21,"Red-eyed Vireo",0.0660791993141174,"66998","UF3-1",2024-05-23
"7363",0,21,"Scarlet Tanager",0.0656441301107407,"66998","UF3-1",2024-05-23
"7364",0,21,"Acadian Flycatcher",0.06096051633358,"66998","UF3-1",2024-05-23
"7365",0,21,"Hooded Warbler",0.0547843016684055,"66998","UF3-1",2024-05-23
"7366",0,24,"Kentucky Warbler",0.177048563957214,"66998","UF3-1",2024-05-23
"7367",0,24,"Scarlet Tanager",0.164705723524094,"66998","UF3-1",2024-05-23
"7368",0,24,"Worm-eating Warbler",0.140959918498993,"66998","UF3-1",2024-05-23
"7369",0,24,"Yellow-throated Vireo",0.132242664694786,"66998","UF3-1",2024-05-23
"7370",0,24,"Summer Tanager",0.103885374963284,"66998","UF3-1",2024-05-23
"7371",0,24,"Swainson's Warbler",0.0858792513608932,"66998","UF3-1",2024-05-23
"7372",0,24,"Red-eyed Vireo",0.0634945258498192,"66998","UF3-1",2024-05-23
"7373",0,27,"Worm-eating Warbler",0.153535231947899,"66998","UF3-1",2024-05-23
"7374",0,27,"Kentucky Warbler",0.0858586132526398,"66998","UF3-1",2024-05-23
"7375",0,27,"Hooded Warbler",0.073463961482048,"66998","UF3-1",2024-05-23
"7376",0,27,"Acadian Flycatcher",0.054069384932518,"66998","UF3-1",2024-05-23
"7377",0,27,"Eastern Wood-Pewee",0.0504362992942333,"66998","UF3-1",2024-05-23
"7378",0,30,"Worm-eating Warbler",0.298597663640976,"66998","UF3-1",2024-05-23
"7379",0,30,"Kentucky Warbler",0.0858366712927818,"66998","UF3-1",2024-05-23
"7380",0,30,"Red-eyed Vireo",0.0641690120100975,"66998","UF3-1",2024-05-23
"7381",0,33,"Worm-eating Warbler",0.132910579442978,"66998","UF3-1",2024-05-23
"7382",0,33,"Kentucky Warbler",0.104658350348473,"66998","UF3-1",2024-05-23
"7383",0,33,"Acadian Flycatcher",0.0529392138123512,"66998","UF3-1",2024-05-23
"7384",0,33,"Red-eyed Vireo",0.0514372326433659,"66998","UF3-1",2024-05-23
"7385",0,36,"Kentucky Warbler",0.124918036162853,"66998","UF3-1",2024-05-23
"7386",0,36,"Red-eyed Vireo",0.114775940775871,"66998","UF3-1",2024-05-23
"7387",0,36,"Scarlet Tanager",0.109498806297779,"66998","UF3-1",2024-05-23
"7388",0,36,"Worm-eating Warbler",0.0825858414173126,"66998","UF3-1",2024-05-23
"7389",0,39,"Kentucky Warbler",0.160547196865082,"66998","UF3-1",2024-05-23
"7390",0,39,"Red-eyed Vireo",0.0848103240132332,"66998","UF3-1",2024-05-23
"7391",0,39,"Swainson's Warbler",0.0810884088277817,"66998","UF3-1",2024-05-23
"7392",0,39,"Worm-eating Warbler",0.0780918523669243,"66998","UF3-1",2024-05-23
"7393",0,39,"Hooded Warbler",0.073910616338253,"66998","UF3-1",2024-05-23
"7394",0,39,"Acadian Flycatcher",0.0680565014481544,"66998","UF3-1",2024-05-23
"7395",0,42,"Kentucky Warbler",0.157045647501945,"66998","UF3-1",2024-05-23
"7396",0,42,"Worm-eating Warbler",0.0888551697134972,"66998","UF3-1",2024-05-23
"7397",0,42,"Acadian Flycatcher",0.0732335597276688,"66998","UF3-1",2024-05-23
"7398",0,42,"Swainson's Warbler",0.070383608341217,"66998","UF3-1",2024-05-23
"7399",0,42,"Eastern Wood-Pewee",0.0589697696268559,"66998","UF3-1",2024-05-23
"7400",0,42,"Hooded Warbler",0.0539423786103725,"66998","UF3-1",2024-05-23
"7401",0,45,"Worm-eating Warbler",0.146065652370453,"66998","UF3-1",2024-05-23
"7402",0,45,"Kentucky Warbler",0.141063779592514,"66998","UF3-1",2024-05-23
"7403",0,45,"Red-eyed Vireo",0.138856083154678,"66998","UF3-1",2024-05-23
"7404",0,45,"Scarlet Tanager",0.127426579594612,"66998","UF3-1",2024-05-23
"7405",0,45,"Acadian Flycatcher",0.0824139788746834,"66998","UF3-1",2024-05-23
"7406",0,45,"Hooded Warbler",0.0599437579512596,"66998","UF3-1",2024-05-23
"7407",0,45,"Eastern Wood-Pewee",0.057309877127409,"66998","UF3-1",2024-05-23
"7408",0,48,"Kentucky Warbler",0.264874845743179,"66998","UF3-1",2024-05-23
"7409",0,48,"Worm-eating Warbler",0.102777875959873,"66998","UF3-1",2024-05-23
"7410",0,48,"Scarlet Tanager",0.0999313518404961,"66998","UF3-1",2024-05-23
"7411",0,48,"Acadian Flycatcher",0.0870146080851555,"66998","UF3-1",2024-05-23
"7412",0,48,"Swainson's Warbler",0.0694698914885521,"66998","UF3-1",2024-05-23
"7413",0,48,"Eastern Wood-Pewee",0.0574769973754883,"66998","UF3-1",2024-05-23
"7414",0,48,"Hooded Warbler",0.0540087074041367,"66998","UF3-1",2024-05-23
"7415",0,51,"Kentucky Warbler",0.186709597706795,"66998","UF3-1",2024-05-23
"7416",0,51,"Worm-eating Warbler",0.147408321499825,"66998","UF3-1",2024-05-23
"7417",0,51,"Acadian Flycatcher",0.112697310745716,"66998","UF3-1",2024-05-23
"7418",0,51,"Swainson's Warbler",0.0937474146485329,"66998","UF3-1",2024-05-23
