"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"187","Ruby-crowned Kinglet",0.733979403972626,"SMM11","20230616",53,21,3201,NA
"188","Ruby-crowned Kinglet",0.392088979482651,"SMM11","20230625",43,21,2601,NA
"189","Ruby-crowned Kinglet",0.39820671081543,"SMM11","20230626",39,48,2388,NA
"190","Ruby-crowned Kinglet",0.325014740228653,"SMM11","20230626",50,0,3000,NA
"191","Ruby-crowned Kinglet",0.631695806980133,"SMM14","20230601",55,45,3345,NA
"192","Ruby-crowned Kinglet",0.637778997421265,"SMM14","20230602",49,27,2967,NA
"193","Ruby-crowned Kinglet",0.508276045322418,"SMM14","20230602",51,24,3084,NA
"194","Ruby-crowned Kinglet",0.816449761390686,"SMM14","20230603",5,6,306,NA
"195","Ruby-crowned Kinglet",0.332604587078094,"SMM14","20230603",29,57,1797,NA
"196","Ruby-crowned Kinglet",0.400513052940369,"SMM14","20230608",58,0,3480,NA
"197","Ruby-crowned Kinglet",0.752935886383057,"SMM14","20230608",59,9,3549,NA
"198","Ruby-crowned Kinglet",0.459814429283142,"SMM14","20230612",41,27,2487,NA
"199","Ruby-crowned Kinglet",0.623219847679138,"SMM14","20230612",42,24,2544,NA
"200","Ruby-crowned Kinglet",0.686084985733032,"SMM14","20230626",53,24,3204,NA
